model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
L_LASSO,1000,GUROBI,0.07399280178672782,1776.2319923327632,3223.6876234985175,0.23365553617477416,0.7450520833333333,4,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,1776.2309942752938,3223.69213226752,0.20371899207433064,0.5247395833333334,8,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
L_LASSO,1000,COPT,0.07399280178672782,1776.2339934817471,3223.687545428832,0.16488303740819296,0.1921875,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
L_LASSO,1000,GUROBI,0.07399280178672782,1.4039504758274235,29.702991467335835,0.2267697771390279,0.5708333333333333,55,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,1.4039312788065619,29.703003024437443,0.19903682867685954,0.58125,56,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
L_LASSO,1000,COPT,0.07399280178672782,1.403894542272231,29.70298785637668,0.16654295921325685,0.22526041666666666,53,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
L_LASSO,1000,GUROBI,0.07399280178672782,0.5240608451208921,2.871500814504688,0.2357109546661377,0.49583333333333335,112,converged,1.0,1.0,1.0,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.5240771481853157,2.871503165106569,0.21933297316233316,0.4080729166666667,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
L_LASSO,1000,COPT,0.07399280178672782,0.5240911127118288,2.8715005973495025,0.14337780475616455,0.25416666666666665,107,converged,1.0,1.0,1.0,1.0,0.07399280178672782
L_LASSO,1000,GUROBI,0.07399280178672782,0.16869905761517817,0.4391192131888297,0.19203000863393146,0.6533854166666667,243,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.16870390052298656,0.43911925516710815,0.20979724327723184,0.5140625,242,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
L_LASSO,1000,COPT,0.07399280178672782,0.16870466912407217,0.4391191612145483,0.1473448634147644,0.2,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
L_LASSO,1000,GUROBI,0.07399280178672782,0.07406629327966882,0.0782573193336982,0.18623189131418863,0.6151041666666667,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.07406633590895499,0.07825731613970253,0.24369259277979533,0.5723958333333333,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
L_LASSO,1000,COPT,0.07399280178672782,0.07406639248750883,0.07825731466919175,0.15183630386988323,0.21119791666666668,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
L_LASSO,1500,GUROBI,0.021776720499813204,3522.0000062921745,3522.0017193256467,0.30895897150039675,0.809375,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,3522.0000009950654,3522.0000587861946,0.2597549319267273,0.6596354166666667,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
L_LASSO,1500,COPT,0.021776720499813204,3521.9999988503396,3522.0000403991626,0.1919963757197062,0.22109375,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
L_LASSO,1500,GUROBI,0.021776720499813204,2.2487759672374557,95.30079045976449,0.44102971951166786,0.78203125,46,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,2.2488498081993047,95.30079649957119,0.34399868647257487,0.7447916666666666,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
L_LASSO,1500,COPT,0.021776720499813204,2.248864951803354,95.30078446484528,0.2824146310488383,0.6770833333333334,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
L_LASSO,1500,GUROBI,0.021776720499813204,0.2793039483168699,2.523129455059934,0.3726407170295715,0.8497395833333333,135,converged,1.0,1.0,1.0,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.27930388021110264,2.5231329161213045,0.2883186459541321,0.7109375,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
L_LASSO,1500,COPT,0.021776720499813204,0.27930351769832334,2.5231294217060882,0.2818899353345235,0.4236979166666667,134,converged,1.0,1.0,1.0,1.0,0.021776720499813204
L_LASSO,1500,GUROBI,0.021776720499813204,0.05268980747223675,0.13817805444351539,0.32217071056365965,0.71328125,390,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.05269283390323341,0.13817809763575875,0.255765438079834,0.6934895833333333,385,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
L_LASSO,1500,COPT,0.021776720499813204,0.05269479634815271,0.1381779764794884,0.231830890973409,0.3919270833333333,378,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
L_LASSO,1500,GUROBI,0.021776720499813204,0.021776883148005823,0.02189349242292645,0.25645382006963097,0.6203125,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.021776883433413486,0.021893492437654326,0.2596561710039775,0.59609375,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
L_LASSO,1500,COPT,0.021776720499813204,0.021776883523476172,0.02189349225014801,0.22139527797698974,0.32838541666666665,805,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
L_LASSO,2000,GUROBI,0.009645505470346457,3522.000000783436,3522.0014780278607,0.36646629571914674,0.8755208333333333,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,3522.000000001699,3522.0000023349035,0.2912152369817098,0.6526041666666667,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
L_LASSO,2000,COPT,0.009645505470346457,3522.000000016627,3522.000006857059,0.24635333220163982,0.3963541666666667,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
L_LASSO,2000,GUROBI,0.009645505470346457,5.564773748863927,210.7431394008954,0.4275213599205017,1.2049479166666666,30,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,5.565303586600215,210.74343038350202,0.3712674458821615,1.1106770833333333,30,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
L_LASSO,2000,COPT,0.009645505470346457,5.565487651311365,210.74306577705732,0.46388612190882367,0.7552083333333334,27,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
L_LASSO,2000,GUROBI,0.009645505470346457,0.22418185110732278,2.4412541859334835,0.3851821144421895,1.30625,138,converged,1.0,1.0,1.0,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,0.22418291716660527,2.4412535867867864,0.3095895051956177,1.0450520833333334,136,converged,1.0,1.0,1.0,1.0,0.009645505470346457
L_LASSO,2000,COPT,0.009645505470346457,0.2241828610037347,2.4412533340017673,0.36892550786336265,1.0486979166666666,133,converged,1.0,1.0,1.0,1.0,0.009645505470346457
L_LASSO,2000,GUROBI,0.009645505470346457,0.023526630951821174,0.06664726144823063,0.37870922485987346,1.0471354166666667,556,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,0.023527339047011438,0.06664726360118708,0.34027058283487954,1.0669270833333333,549,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
