model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_LASSO_SOC1,1000,MOSEK,0.07399280178672782,1776.2456316770242,3223.687506263165,0.02104154825210571,0.04765625,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1776.2361567264295,3223.6875026144517,0.010858742396036784,0.032552083333333336,4,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,1776.2533709191814,3223.6875042929096,0.1117674708366394,0.13463541666666667,3,converged,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,1.4033247332624519,29.70472855101609,0.9634782632191976,0.92890625,56,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,1.4039312788065619,29.703003024437443,0.20202181339263917,0.5377604166666666,56,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
SCIKIT_LASSO,1000,coordinate descent,0.07399280178672782,1.4038404266610383,29.702988091811036,0.8485360781351725,0.8122395833333333,54,converged,13.514828143450181,13.514828143450181,1.0,0.07399280178672782,
CG_LASSO_SOC1,1000,MOSEK,0.07399280178672782,1.4039119462355376,29.70298694929011,0.08291995922724406,0.15989583333333332,55,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1.4039143345566953,29.7029902934751,0.06364372571309408,0.13333333333333333,55,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,1.4038945263813165,29.70298779679615,0.3191099206606547,0.40286458333333336,53,converged,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.5240372795296172,2.872651624620709,0.9460728764533997,0.89453125,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.5240771481853157,2.871503165106569,0.20893699725468953,0.5505208333333333,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
SCIKIT_LASSO,1000,coordinate descent,0.07399280178672782,0.5240885944630481,2.8715008189574154,2.6115493337313334,2.4927083333333333,107,converged,1.0,1.0,1.0,0.07399280178672782,
CG_LASSO_SOC1,1000,MOSEK,0.07399280178672782,0.5240815880880958,2.871500275210988,0.1324609319368998,0.23932291666666666,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.5240772177592441,2.871501101169039,0.1327345371246338,0.24427083333333333,110,converged,1.0,1.0,1.0,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.5240865008124853,2.871500437492039,0.5451204737027486,0.653125,107,converged,1.0,1.0,1.0,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.16880491980374007,0.44036126541752724,0.960936979452769,0.9151041666666667,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.16870390052298656,0.43911925516710815,0.20535014073053995,0.56328125,242,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
SCIKIT_LASSO,1000,coordinate descent,0.07399280178672782,0.16864485386334865,0.4391264163597886,23.80907637278239,22.648958333333333,241,converged,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782,
CG_LASSO_SOC1,1000,MOSEK,0.07399280178672782,0.16870313385970837,0.4391190454885283,0.31234992345174156,0.47317708333333336,242,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.16870387649303076,0.43911918734317623,0.30849829912185667,0.49453125,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.16870462808640885,0.4391191594036994,1.667365268866221,1.825,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.07428561404026568,0.08104291477944166,0.9346917629241943,0.8921875,529,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
L_LASSO,1000,MOSEK,0.07399280178672782,0.07406633590895499,0.07825731613970253,0.19789228439331055,0.5666666666666667,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
SCIKIT_LASSO,1000,coordinate descent,0.07399280178672782,0.07758651174178849,0.08190597986800628,59.62977570295334,57.67552083333333,516,converged,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782,
CG_LASSO_SOC1,1000,MOSEK,0.07399280178672782,0.07406628186838392,0.078257584341299,0.963599153359731,1.3971354166666667,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.07406629856086787,0.07825730143929067,0.957059109210968,1.3802083333333333,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.07406581876505683,0.07825737182848622,9.764302937189738,10.411197916666667,536,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
SOCP,1500,MOSEK,0.021776720499813204,3521.998292775996,3522.000491501263,1.897256902853648,2.0395833333333333,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,3522.0000009950654,3522.0000587861946,0.21683070262273152,0.7427083333333333,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
SCIKIT_LASSO,1500,coordinate descent,0.021776720499813204,3521.9999999999995,3521.9999999999995,0.0011269847551981609,0.0010416666666666667,0,converged,96832.81756425148,96832.81756425148,1.0,0.021776720499813204,
CG_LASSO_SOC1,1500,MOSEK,0.021776720499813204,3521.999987503808,3521.999865257111,0.005594972769419352,0.021614583333333333,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3521.9999971349835,3521.9997242069376,0.003615554173787435,0.02265625,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3521.999999988255,3521.9999974664106,0.12382172743479411,0.13880208333333333,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
SOCP,1500,MOSEK,0.021776720499813204,2.2487074959869484,95.30139977895548,1.892537236213684,2.0653645833333334,46,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,2.2488498081993047,95.30079649957119,0.24927726189295452,1.0447916666666666,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
SCIKIT_LASSO,1500,coordinate descent,0.021776720499813204,2.249090396088093,95.30078494491258,1.2183171470959981,1.1666666666666667,44,converged,45.92059672201688,45.92059672201688,1.0,0.021776720499813204,
CG_LASSO_SOC1,1500,MOSEK,0.021776720499813204,2.2488294838521474,95.30077937536323,0.08134679396947225,0.18072916666666666,47,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.2488503151857877,95.30078645012937,0.08334025939305624,0.18489583333333334,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,2.248862989829136,95.30078429373363,0.37109954754511515,0.4947916666666667,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
SOCP,1500,MOSEK,0.021776720499813204,0.2792985023644171,2.5235005166244693,1.8744513630867004,1.9856770833333333,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.27930388021110264,2.5231329161213045,0.23416567246119183,0.875,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
SCIKIT_LASSO,1500,coordinate descent,0.021776720499813204,0.27928634078362996,2.5231367714920685,6.738406308492025,6.606770833333333,133,converged,1.0,1.0,1.0,0.021776720499813204,
CG_LASSO_SOC1,1500,MOSEK,0.021776720499813204,0.2793031268574956,2.523128432367033,0.15665452082951864,0.33125,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.2792994956293268,2.5231303359420902,0.1520233670870463,0.34036458333333336,138,converged,1.0,1.0,1.0,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.27930389425724167,2.52312887419575,0.8537747740745545,1.0315104166666667,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
SOCP,1500,MOSEK,0.021776720499813204,0.05269414562495531,0.13850417175233265,1.8745505928993225,2.0442708333333335,380,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.05269283390323341,0.13817809763575875,0.23280722697575887,0.98671875,385,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
SCIKIT_LASSO,1500,coordinate descent,0.021776720499813204,0.05296261003192364,0.13842360099619325,70.7460993607839,67.63619791666666,377,converged,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204,
CG_LASSO_SOC1,1500,MOSEK,0.021776720499813204,0.05269074762330303,0.13817793266071782,0.6783287763595581,1.0682291666666666,385,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.05269320291306948,0.13817800274450465,0.6545801003774007,1.0817708333333333,382,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.05269265084789314,0.1381780074351542,5.264689636230469,5.657291666666667,380,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
SOCP,1500,MOSEK,0.021776720499813204,0.021798889833561926,0.02257779815803874,1.8536756714185079,1.9546875,802,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
L_LASSO,1500,MOSEK,0.021776720499813204,0.021776883433413486,0.021893492437654326,0.22444576422373455,0.8755208333333333,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
SCIKIT_LASSO,1500,coordinate descent,0.021776720499813204,0.027405745115632617,0.02754088392803138,85.77085362275442,82.61744791666666,778,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204,
CG_LASSO_SOC1,1500,MOSEK,0.021776720499813204,0.021776883834274806,0.021893864348717342,2.1585424065589907,4.069010416666667,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.0217768838343895,0.02189348348423553,2.0478914658228557,3.8333333333333335,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.021776883106680762,0.02189350688731908,29.373564660549164,33.184635416666666,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
SOCP,2000,MOSEK,0.009645505470346457,3521.999938845792,3522.0021444118493,3.2615166982014974,3.812239583333333,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,3522.000000001699,3522.0000023349035,0.2540894071261088,0.9341145833333333,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
SCIKIT_LASSO,2000,coordinate descent,0.009645505470346457,3521.9999999999995,3521.9999999999995,0.001326123873392741,0.0010416666666666667,0,converged,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457,
CG_LASSO_SOC1,2000,MOSEK,0.009645505470346457,3521.999993321893,3521.983328015138,0.007320042451222738,0.021614583333333333,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3521.9999999906627,3521.9999967493904,0.0040816783905029295,0.020572916666666666,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3522.0000289695213,3521.9981200122606,0.17063143650690715,0.18489583333333334,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
SOCP,2000,MOSEK,0.009645505470346457,5.565232580839756,210.74340011859888,3.235263140996297,3.5591145833333333,32,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,5.565303586600215,210.74343038350202,0.3011836012204488,1.3057291666666666,30,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
SCIKIT_LASSO,2000,coordinate descent,0.009645505470346457,5.565395797820393,210.7430643241276,0.7242358644803365,0.709375,27,converged,103.67523019652396,103.67523019652396,1.0,0.009645505470346457,
CG_LASSO_SOC1,2000,MOSEK,0.009645505470346457,5.565294596981395,210.7430601455962,0.04782291650772095,0.14375,29,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.565124615566042,210.74305089823602,0.06147093375523885,0.18333333333333332,33,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.565473761041143,210.74306397624247,0.5066124280293782,0.66015625,27,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
SOCP,2000,MOSEK,0.009645505470346457,0.22416969823738994,2.441421578273861,3.2228948632876078,3.4638020833333334,147,converged,1.0,1.0,1.0,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,0.22418291716660527,2.4412535867867864,0.28755804697672527,1.1942708333333334,136,converged,1.0,1.0,1.0,1.0,0.009645505470346457
SCIKIT_LASSO,2000,coordinate descent,0.009645505470346457,0.22412210486248585,2.441262183374256,12.846104526519776,12.44375,133,converged,1.0,1.0,1.0,0.009645505470346457,
CG_LASSO_SOC1,2000,MOSEK,0.009645505470346457,0.22418274013122888,2.4412528743468935,0.15699089368184407,0.37161458333333336,137,converged,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.22417340187113233,2.441255681147534,0.18334680398305256,0.41744791666666664,144,converged,1.0,1.0,1.0,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.2241829789627365,2.441253257862574,0.9614299615224202,1.1807291666666666,134,converged,1.0,1.0,1.0,1.0,0.009645505470346457
SOCP,2000,MOSEK,0.009645505470346457,0.023530572923236542,0.06680524200430447,3.238628923892975,3.5809895833333334,550,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,0.023527339047011438,0.06664726360118708,0.29310948053995767,1.1953125,549,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
SCIKIT_LASSO,2000,coordinate descent,0.009645505470346457,0.02509239798414397,0.07162278284070071,95.82005971272787,92.80364583333333,560,converged,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457,
CG_LASSO_SOC1,2000,MOSEK,0.009645505470346457,0.023526786206634433,0.06664728899281025,1.4020471175511677,2.2236979166666666,553,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.023527263613890414,0.0666472482353298,1.2088462193806966,1.9125,547,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.023527044047126484,0.0666472677389557,11.742675236860912,12.758333333333333,549,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
SOCP,2000,MOSEK,0.009645505470346457,0.009650425775913124,0.00993089637389417,3.2182626008987425,3.3744791666666667,1030,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
L_LASSO,2000,MOSEK,0.009645505470346457,0.009645508599485488,0.009656165272816961,0.26388349135716754,1.034375,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
SCIKIT_LASSO,2000,coordinate descent,0.009645505470346457,0.01606720339722638,0.01608211291924465,115.05982641379039,111.21328125,1032,converged,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457,
CG_LASSO_SOC1,2000,MOSEK,0.009645505470346457,0.009645508560726317,0.009656192339684518,3.781503967444102,8.289322916666666,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645508560737006,0.009656164570552605,3.7827552835146587,8.4,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.009645508546095511,0.009656167750219324,62.61694591442744,73.02317708333334,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
SOCP,2440,MOSEK,0.0009312390251919185,3521.9999999999377,3522.001805812764,4.849243839581807,6.088541666666667,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
L_LASSO,2440,MOSEK,0.0009312390251919185,3522.0000000004834,3522.000243709928,0.32593171993891396,1.22109375,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
SCIKIT_LASSO,2440,coordinate descent,0.0009312390251919185,3521.9999999999995,3521.9999999999995,0.0015694379806518554,0.0015625,0,converged,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185,
CG_LASSO_SOC1,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.9998598054144,0.009938665231068929,0.027083333333333334,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.999797241506,0.0044967055320739744,0.020052083333333335,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_SOC1_upgrade,2440,MOSEK,0.0009312390251919185,3522.0000000027335,3521.998667764423,0.7230462034543356,0.77734375,0,converged,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
SOCP,2440,MOSEK,0.0009312390251919185,344.84860442377317,1842.9697966188228,4.783759335676829,5.625260416666666,26,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
L_LASSO,2440,MOSEK,0.0009312390251919185,344.84878129422515,1842.9703630457016,0.33759101629257204,1.32890625,11,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
SCIKIT_LASSO,2440,coordinate descent,0.0009312390251919185,344.8488938602039,1842.969371220127,0.17490249872207642,0.17083333333333334,11,converged,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185,
CG_LASSO_SOC1,2440,MOSEK,0.0009312390251919185,344.84838383080705,1842.9693192031364,0.02484790881474813,0.08541666666666667,19,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,344.8485210710526,1842.969365855987,0.02018114725748698,0.08333333333333333,12,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
CG_SOC1_upgrade,2440,MOSEK,0.0009312390251919185,344.85118534586616,1842.9693520974727,0.32091317971547445,0.38125,12,converged,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
SOCP,2440,MOSEK,0.0009312390251919185,0.07714281703836241,2.2783710149290646,4.739906422297159,5.225520833333333,188,converged,1.0,1.0,1.0,1.0,0.0009312390251919185
L_LASSO,2440,MOSEK,0.0009312390251919185,0.0771403919606286,2.2783678834889853,0.3410367886225382,1.3838541666666666,184,converged,1.0,1.0,1.0,1.0,0.0009312390251919185
