model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.05269424804470525,0.13817798364745273,4.541926129659017,4.945572916666666,379,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.05268608925286136,0.13817877506505194,6.538484613100688,6.6796875,410,converged,0.00021776720499813205,2.1776720499813202,0.021776720499813204,100.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.052088078171598634,0.1383966334864831,6.087483298778534,6.270572916666667,476,converged,2.1776720499813203e-06,217.76720499813203,0.021776720499813204,10000.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.021777706945681315,0.022061726666376406,75.29504890839259,87.71744791666667,807,converged,0.10327077380935135,1.0327077380935136e-09,1.0327077380935135e-05,0.0001,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.02177687713799534,0.021893566092054877,26.759778531392417,29.470052083333332,807,converged,0.0010327077380935135,1.0327077380935135e-07,1.0327077380935135e-05,0.01,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.021776881019596298,0.021893617684354983,27.519048937161763,30.834114583333335,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.021776879118941203,0.02189359608320133,43.576501882076265,49.99244791666667,807,converged,1.0327077380935135e-07,0.0010327077380935135,1.0327077380935135e-05,100.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,0.02177709793573093,0.021958818101360713,59.32948727210363,69.75364583333334,807,converged,1.0327077380935134e-09,0.10327077380935135,1.0327077380935135e-05,10000.0,0.021776720499813204
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3522.0000000000027,3522.000000069458,0.16965555747350056,0.18203125,0,converged,11143587434.942543,111.43587434942543,1114358.7434942543,0.0001,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3522.0000000029586,3521.999999708928,0.16831615765889485,0.18411458333333333,0,converged,111435874.34942544,11143.587434942543,1114358.7434942543,0.01,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3521.9999999252177,3521.9999741130014,0.16899454196294147,0.1828125,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3521.999999991467,3521.999997701658,0.17009594440460205,0.18802083333333333,0,converged,11143.587434942543,111435874.34942544,1114358.7434942543,100.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,3521.9999999612883,3522.000000098718,0.17337661584218342,0.18723958333333332,0,converged,111.43587434942543,11143587434.942543,1114358.7434942543,10000.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.563790179068799,210.74298585426175,0.4966512044270833,0.6622395833333333,57,converged,1036752.3019652395,0.010367523019652396,103.67523019652396,0.0001,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.565515356020887,210.74306386528406,0.39482553402582804,0.5385416666666667,27,converged,10367.523019652395,1.0367523019652396,103.67523019652396,0.01,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.565481924926601,210.74306379316545,0.39687703053156537,0.5328125,27,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.56547859831755,210.74306391847367,0.59554709593455,0.7760416666666666,27,converged,1.0367523019652396,10367.523019652395,103.67523019652396,100.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,5.561958461297606,210.74098878518632,0.3965137958526611,0.48072916666666665,138,converged,0.010367523019652396,1036752.3019652396,103.67523019652396,10000.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.22380488097518006,2.441387333691195,2.0450269897778828,2.3895833333333334,284,converged,10000.0,0.0001,1.0,0.0001,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.22418045114130714,2.4412548826272236,1.1079854408899943,1.3059895833333333,138,converged,100.0,0.01,1.0,0.01,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.22418296822807268,2.4412532033682695,1.1001130223274231,1.2893229166666667,136,converged,1.0,1.0,1.0,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.2241815359567972,2.4412534846816962,1.8623601078987122,2.1223958333333335,137,converged,0.01,100.0,1.0,100.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.22388646900832676,2.441393172567646,1.2903903683026632,1.4927083333333333,246,converged,0.0001,10000.0,1.0,10000.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.023256052388189674,0.06689165848685412,19.002987472216287,20.734114583333334,663,converged,96.45505470346455,9.645505470346457e-07,0.009645505470346457,0.0001,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.02352654072615303,0.06664736090357828,12.16300099293391,12.9734375,553,converged,0.9645505470346456,9.645505470346457e-05,0.009645505470346457,0.01,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.023527053099061678,0.06664726236451943,11.091714866956075,11.849739583333333,549,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.023524877478024796,0.06664774863187413,19.031152641773225,20.73515625,569,converged,9.645505470346456e-05,0.9645505470346457,0.009645505470346457,100.0,0.009645505470346457
CG_SOC1_upgrade,2000,MOSEK,0.009645505470346457,0.023319521425295784,0.06683501288463509,13.139664121468861,13.87421875,674,converged,9.645505470346457e-07,96.45505470346457,0.009645505470346457,10000.0,0.009645505470346457
