model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_LASSO_SOC2,1500,MOSEK,0.021776720499813204,3522.0000053643503,3521.99995973659,1.2310439785321554,1.2703125,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3521.999978614636,3521.9999792337685,0.003748520215352376,0.023958333333333335,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC2,1500,MOSEK,0.021776720499813204,2.248851752348068,95.30078250806987,3.840298767884572,3.63515625,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.248825233962892,95.30079105975929,0.0794529676437378,0.20546875,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC2,1500,MOSEK,0.021776720499813204,0.27930408650401556,2.5231293497817004,6.853279769420624,6.4296875,134,converged,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.2793020010650474,2.523129977710315,0.14383565584818522,0.34453125,136,converged,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC2,1500,MOSEK,0.021776720499813204,0.05269423536917793,0.13817798350229943,14.909286657969156,14.426302083333333,380,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.052693750693884406,0.1381779855891538,0.6823097070058187,1.1557291666666667,380,converged,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC2,1500,MOSEK,0.021776720499813204,0.021776883487356097,0.021783981168547566,2.660334610939026,4.863541666666666,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776883834420103,0.021893483484173425,2.0768081625302632,3.8528645833333335,807,converged,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC2,2000,MOSEK,0.009645505470346457,3521.999981168478,3521.9954406317324,1.0301058491071065,1.1294270833333333,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3522.0000000000873,3521.999999701926,0.003860163688659668,0.025,0,converged,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC2,2000,MOSEK,0.009645505470346457,5.565029456575246,210.74305276999846,4.847630822658539,4.647916666666666,31,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.565142854096698,210.74305136126196,0.04395285844802856,0.14869791666666668,33,converged,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC2,2000,MOSEK,0.009645505470346457,0.22418244929948386,2.441253161247226,12.194528806209565,11.705208333333333,137,converged,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.2241801269349032,2.441254196503766,0.1803429365158081,0.41458333333333336,136,converged,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC2,2000,MOSEK,0.009645505470346457,0.0235274192892588,0.06664723878329429,14.635490655899048,14.975,548,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.023527407443484954,0.06664726306943593,1.161237887541453,1.8153645833333334,550,converged,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC2,2000,MOSEK,0.009645505470346457,0.009645508529286563,0.009656167770522337,5.586607929070791,13.0609375,1027,converged,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
