model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_LASSO,1000,MOSEK,0.07399280178672782,0.16870373794473256,0.43911907487229923,0.24879900614420572,0.48932291666666666,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_v2,1000,MOSEK,0.07399280178672782,0.16870387649303076,0.43911918734317623,0.2944300413131714,0.5481770833333334,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.16870462808640885,0.4391191594036994,1.5788840929667154,1.8315104166666667,241,converged,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
SOCP,1000,MOSEK,0.07399280178672782,0.07428561404026568,0.08104291477944166,0.8634556611378987,0.85078125,529,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO,1000,MOSEK,0.07399280178672782,0.07406626863501209,0.0782575657243347,1.0253373066584268,1.5130208333333333,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_v2,1000,MOSEK,0.07399280178672782,0.07406629856086787,0.07825730143929067,0.9626752416292826,1.4411458333333333,535,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_SOC1_upgrade,1000,MOSEK,0.07399280178672782,0.07406581876505683,0.07825737182848622,9.70149658123652,10.502864583333333,536,converged,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
SOCP,1500,MOSEK,0.021776720499813204,3521.998292775996,3522.000491501263,1.8839886466662088,2.0518229166666666,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO,1500,MOSEK,0.021776720499813204,3521.999985728363,3521.998934782557,0.005667960643768311,0.022395833333333334,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_v2,1500,MOSEK,0.021776720499813204,3522.00000940313,3521.9998464289197,0.003564906120300293,0.0171875,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_SOC1_upgrade,1500,MOSEK,0.021776720499813204,3521.9999982596764,3521.999978049827,0.12613873879114787,0.14270833333333333,0,converged,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
SOCP,1500,MOSEK,0.021776720499813204,2.2487074959869484,95.30139977895548,1.8959759831428529,2.1028645833333335,46,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO,1500,MOSEK,0.021776720499813204,2.248885337648507,95.3007838935674,0.07950492699940999,0.21588541666666666,44,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_v2,1500,MOSEK,0.021776720499813204,2.2486886521707574,95.30077119266052,0.06085411310195923,0.17239583333333333,51,converged,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
