model,sample_size,solver,OLS_error_quad,error_quad,fo_value,time,time_process,n_betas,status,tau,kappa,lambda,alpha,theta
CG_LASSO_SOC1_v2,400,MOSEK,0.5395289951197689,0.5996645342947364,0.9583321106471112,0.18294000625610352,0.37265625,174,correlation,0.045716602378746245,0.045716602378746245,0.045716602378746245,1.0,0.5395289951197689
CG_LASSO_SOC1_v2,400,MOSEK,0.5395289951197689,0.5996642943788882,0.9583321189994878,0.15447431405385334,0.33541666666666664,176,ols,0.045716602378746245,0.045716602378746245,0.045716602378746245,1.0,0.5395289951197689
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,4.061266854721466,62.339753300059584,0.04155691464742025,0.12421875,28,random_canonical,27.94312278416301,27.94312278416301,27.94312278416301,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,4.06126674859977,62.3397532978531,0.06277066469192505,0.16875,28,random,27.94312278416301,27.94312278416301,27.94312278416301,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,4.061264178190532,62.33975333952759,0.04274211724599202,0.13359375,28,correlation,27.94312278416301,27.94312278416301,27.94312278416301,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,4.0612670251467495,62.33975331012073,0.02828535238901774,0.1046875,28,ols,27.94312278416301,27.94312278416301,27.94312278416301,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.8594680128147234,8.84300516063103,0.05962702035903931,0.15286458333333333,55,random_canonical,3.0345314742092353,3.0345314742092353,3.0345314742092353,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.8594680345118535,8.843005161205603,0.08289813995361328,0.19609375,55,random,3.0345314742092353,3.0345314742092353,3.0345314742092353,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.8594642266039754,8.843005357650448,0.059991729259490964,0.16640625,55,correlation,3.0345314742092353,3.0345314742092353,3.0345314742092353,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.8594554585486087,8.843005811144685,0.05912989377975464,0.1625,55,ols,3.0345314742092353,3.0345314742092353,3.0345314742092353,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.1756549809652699,3.8852880507457694,0.07874583800633748,0.18255208333333334,84,random_canonical,1.0,1.0,1.0,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.1756656734441515,3.8852881222092273,0.10506201982498169,0.24635416666666668,84,random,1.0,1.0,1.0,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.1756712145894255,3.8852878204432235,0.08356364170710245,0.20208333333333334,83,correlation,1.0,1.0,1.0,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,1.1756533738584871,3.885287930293898,0.07830730676651002,0.2046875,84,ols,1.0,1.0,1.0,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.7169786468989737,1.8718817550599232,0.1253644029299418,0.2760416666666667,116,random_canonical,0.329540164107406,0.329540164107406,0.329540164107406,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.7169705319167414,1.8718819284958246,0.12941120465596517,0.2890625,116,random,0.329540164107406,0.329540164107406,0.329540164107406,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.7169824729700413,1.8718817576176605,0.10240127642949422,0.24375,115,correlation,0.329540164107406,0.329540164107406,0.329540164107406,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.7169795409717347,1.8718817804671384,0.1018129309018453,0.24765625,116,ols,0.329540164107406,0.329540164107406,0.329540164107406,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.37546861428126005,0.6114025767272562,0.24651849269866943,0.42578125,207,random_canonical,0.035786980851215316,0.035786980851215316,0.035786980851215316,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.3754676714173056,0.6114025974032422,0.2710514505704244,0.490625,207,random,0.035786980851215316,0.035786980851215316,0.035786980851215316,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.3754672491640575,0.6114025665479608,0.26507128874460856,0.4869791666666667,207,correlation,0.035786980851215316,0.035786980851215316,0.035786980851215316,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.3754684437190078,0.6114025524501969,0.1867906093597412,0.3815104166666667,207,ols,0.035786980851215316,0.035786980851215316,0.035786980851215316,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.33069380957915134,0.366579741611403,0.28740452925364174,0.5239583333333333,260,random_canonical,0.003886348730553628,0.003886348730553628,0.003886348730553628,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.330693350109141,0.36657975328684844,0.33782954613367716,0.6205729166666667,261,random,0.003886348730553628,0.003886348730553628,0.003886348730553628,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.3306937570204984,0.36657973939744026,0.2897806843121847,0.5567708333333333,260,correlation,0.003886348730553628,0.003886348730553628,0.003886348730553628,1.0,0.329540164107406
CG_LASSO_SOC1_v2,500,MOSEK,0.329540164107406,0.33069365334441453,0.3665797270864509,0.2850367744763692,0.5385416666666667,260,ols,0.003886348730553628,0.003886348730553628,0.003886348730553628,1.0,0.329540164107406
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1776.2340020559282,3223.687506904845,0.029336225986480714,0.10234375,3,random_canonical,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1776.234008660851,3223.687506915282,0.021977134545644126,0.07786458333333333,3,random,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1776.2375867772791,3223.687505330139,0.022016855080922444,0.08880208333333334,4,correlation,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1776.2364395257885,3223.687473478836,0.012840604782104493,0.06666666666666667,3,ols,2468.491195582154,2468.491195582154,2468.491195582154,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1.4039217780492683,29.702991337136456,0.06284277041753134,0.171875,55,random_canonical,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1.4039077129994744,29.702989339524272,0.11187452872594197,0.2703125,55,random,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1.4039252317665303,29.702990755796634,0.06396189133326212,0.1875,55,correlation,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,1.403921479347988,29.702989728186015,0.04595839579900106,0.14973958333333334,55,ols,13.514828143450181,13.514828143450181,13.514828143450181,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.5240625274876523,2.8715016976584042,0.12831311623255412,0.27395833333333336,111,random_canonical,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.5240809954561195,2.8715011508262354,0.1399932861328125,0.30546875,109,random,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.5240729339628194,2.871501047941173,0.1059227705001831,0.26848958333333334,109,correlation,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.5240790354376609,2.871501501800613,0.10602581898371378,0.27890625,110,ols,1.0,1.0,1.0,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.16870307620288344,0.4391191938527444,0.3064582546552022,0.57578125,242,random_canonical,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.1687035287658891,0.43911922276748755,0.3243837912877401,0.59921875,242,random,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.16870338949100355,0.4391191872591871,0.307668133576711,0.58828125,242,correlation,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.1687043476132581,0.439119172736035,0.2701189637184143,0.51171875,241,ols,0.07399280178672782,0.07399280178672782,0.07399280178672782,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.07406626693148445,0.07825730333625475,1.009844962755839,1.6388020833333334,535,random_canonical,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.0740663593162678,0.07825731426489393,1.3267083724339803,2.1265625,535,random,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.074066276857766,0.07825729947258236,1.009041686852773,1.6986979166666667,535,correlation,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.0740662625052185,0.07825730450308802,1.0094481428464255,1.690625,535,ols,0.0004051057592547605,0.0004051057592547605,0.0004051057592547605,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.073992804005604,0.07401654892949586,0.9089524745941162,1.5151041666666667,537,random_canonical,2.2179275850967e-06,2.2179275850967e-06,2.2179275850967e-06,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.07399280403496818,0.0740165565458257,0.9517981807390848,1.5484375,537,random,2.2179275850967e-06,2.2179275850967e-06,2.2179275850967e-06,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.07399280400560436,0.0740165489295084,0.9063190976778667,1.5088541666666666,537,correlation,2.2179275850967e-06,2.2179275850967e-06,2.2179275850967e-06,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1000,MOSEK,0.07399280178672782,0.07399280400560354,0.07401654892954022,0.9119292656580608,1.5260416666666667,537,ols,2.2179275850967e-06,2.2179275850967e-06,2.2179275850967e-06,1.0,0.07399280178672782
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3522.000000277066,3521.9999848558136,0.0058059215545654295,0.013802083333333333,0,random_canonical,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3522.0000106377347,3521.9998843095395,0.00616687536239624,0.0171875,0,random,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3521.999987996701,3521.9988094069136,0.011711394786834717,0.05963541666666667,0,correlation,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,3521.9999994980926,3521.999994877032,0.011251322428385417,0.07239583333333334,0,ols,96832.81756425148,96832.81756425148,96832.81756425148,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.2488636377791327,95.30079009799383,0.08574353059132894,0.20677083333333332,44,random_canonical,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.248835109908362,95.30079288935333,0.12838324705759685,0.2755208333333333,44,random,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.248708150453996,95.3007737155061,0.07616739670435588,0.20963541666666666,46,correlation,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,2.248753003449866,95.30077668329263,0.07780641714731852,0.2046875,46,ols,45.92059672201688,45.92059672201688,45.92059672201688,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.27929821471100674,2.5231308365903997,0.18841095368067423,0.3372395833333333,137,random_canonical,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.27930409872986617,2.523129581195108,0.1857998291651408,0.37421875,135,random,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.27930319873261017,2.5231296590766386,0.17026083469390868,0.3854166666666667,136,correlation,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.2793028229695652,2.523129895215598,0.19453947146733602,0.31927083333333334,136,ols,1.0,1.0,1.0,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.05269337082538375,0.13817799346397047,0.6796530206998189,1.0541666666666667,380,random_canonical,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.05269357768674028,0.13817800874520242,0.7688059568405151,1.2453125,380,random,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.05269281857984388,0.13817799996339025,0.6737468640009562,1.1526041666666667,381,correlation,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.05269350545754193,0.13817799259676544,0.6084460695584615,1.0473958333333333,382,ols,0.021776720499813204,0.021776720499813204,0.021776720499813204,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776883834320263,0.021893483484434047,2.077813148498535,4.021875,807,random_canonical,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.02177688318701037,0.021893490013072496,2.2419310490290325,4.46953125,807,random,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.02177688383424422,0.021893483484625328,2.075298806031545,4.097916666666666,807,correlation,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776883834417497,0.021893483484229623,2.20565580924352,4.398697916666666,807,ols,1.0327077380935135e-05,1.0327077380935135e-05,1.0327077380935135e-05,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776720517065685,0.021776755969985784,4.2368613362312315,5.411979166666667,806,random_canonical,4.897364010009537e-09,4.897364010009537e-09,4.897364010009537e-09,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776720517065636,0.021776755969974873,4.3101757884025576,5.483854166666666,806,random,4.897364010009537e-09,4.897364010009537e-09,4.897364010009537e-09,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776720517065955,0.021776755969951846,4.2258158604304,5.452864583333334,806,correlation,4.897364010009537e-09,4.897364010009537e-09,4.897364010009537e-09,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,1500,MOSEK,0.021776720499813204,0.021776720517066087,0.021776755970005595,4.332316760222117,5.5421875,806,ols,4.897364010009537e-09,4.897364010009537e-09,4.897364010009537e-09,1.0,0.021776720499813204
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3521.999999995291,3521.999993103445,0.004371798038482666,0.025260416666666667,0,random_canonical,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3521.9999999999523,3521.999999947207,0.006618018945058187,0.026041666666666668,0,random,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3522.000000029255,3521.999980800956,0.013656091690063477,0.09010416666666667,0,correlation,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,3522.0000201837474,3521.9982201450143,0.015047570069630941,0.09791666666666667,0,ols,1114358.7434942543,1114358.7434942543,1114358.7434942543,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.565181495625434,210.74306048573814,0.04468511740366618,0.13125,29,random_canonical,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.5653872405444,210.74306183663165,0.07876057227452596,0.19453125,29,random,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.565174854440507,210.74305989513547,0.04189017216364543,0.17682291666666666,29,correlation,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,5.564708621441599,210.74304117880064,0.05657434066136678,0.21510416666666668,35,ols,103.67523019652396,103.67523019652396,103.67523019652396,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.2241847480411979,2.4412539385001137,0.18568909962972005,0.40260416666666665,137,random_canonical,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.2241828925320512,2.4412534517857463,0.2187081456184387,0.4401041666666667,136,random,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.22418309949698034,2.441253516833819,0.19612760146458943,0.465625,135,correlation,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.22417690563892093,2.4412559358043837,0.13909320831298827,0.38776041666666666,147,ols,1.0,1.0,1.0,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.023527195719363996,0.06664726459582743,1.3181549628575644,2.314583333333333,551,random_canonical,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.02352739585430098,0.06664724464892935,1.3967298030853272,2.3609375,548,random,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.0235269069232582,0.0666472822851974,1.330158034960429,2.3484375,555,correlation,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.023527334171267348,0.06664724225106719,1.2365163087844848,2.2018229166666665,549,ols,0.009645505470346457,0.009645505470346457,0.009645505470346457,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645508560722202,0.009656164570583154,3.8400120457013447,8.535677083333333,1027,random_canonical,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.00964550860073815,0.009656165683275248,4.06576079527537,9.030729166666667,1027,random,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645508560731347,0.009656164570564112,4.027359060446421,9.083854166666667,1027,correlation,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645508560730832,0.009656164570563463,3.8404722611109414,8.555729166666667,1027,ols,8.973770842092881e-07,8.973770842092881e-07,8.973770842092881e-07,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645505474224719,0.009645500547328534,10.4834316889445,13.186197916666666,1027,random_canonical,8.348817319524457e-11,8.348817319524457e-11,8.348817319524457e-11,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645505474224365,0.00964550054726643,10.798182304700216,13.679166666666667,1027,random,8.348817319524457e-11,8.348817319524457e-11,8.348817319524457e-11,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.00964550547422425,0.009645500547318797,10.450880209604898,13.382552083333334,1027,correlation,8.348817319524457e-11,8.348817319524457e-11,8.348817319524457e-11,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2000,MOSEK,0.009645505470346457,0.009645505474224256,0.009645500547339389,10.506611788272858,13.487760416666667,1027,ols,8.348817319524457e-11,8.348817319524457e-11,8.348817319524457e-11,1.0,0.009645505470346457
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.999832247142,0.004875155289967855,0.016927083333333332,0,random_canonical,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.999946043126,0.00785361925760905,0.028645833333333332,0,random,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.9983797553105,0.018480392297108968,0.10911458333333333,0,correlation,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,3521.9999999999995,3521.998262301221,0.02232738733291626,0.13776041666666666,0,ols,1238273267.7702703,1238273267.7702703,1238273267.7702703,1.0,0.0009312390251919185
CG_LASSO_SOC1_v2,2440,MOSEK,0.0009312390251919185,344.85073078640704,1842.969323352656,0.03114628791809082,0.10130208333333333,19,random_canonical,1073.8381585693432,1073.8381585693432,1073.8381585693432,1.0,0.0009312390251919185
